Name,Target,Precursors,Temperature (C),Dwell Duration (h),Furnace
PG-4648-1,Ti2V2O9,[],400.0,0.02,BF
PG-0941-1,Co6Sb6O17,"['Co3O4_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-0943-1,Co3Si3O10,"['Co3O4_PG', 'SiO2_PG']",500.0,0.02,BF
PG-0944-1,Co3Sn3O10,"['Co3O4_PG', 'SnO2_PG']",500.0,0.02,BF
PG-0945-1,Sr3Co3C3O13,"['Co3O4_PG', 'SrCO3_PG']",500.0,0.02,BF
PG-0946-1,Ti3Co3O10,"['Co3O4_PG', 'TiO2_PG']",500.0,0.02,BF
PG-0947-1,V6Co6O17,"['Co3O4_PG', 'V2O3_PG']",500.0,0.02,BF
PG-0948-1,V6Co6O23,"['Co3O4_PG', 'V2O5_PG']",400.0,0.02,BF
PG-1041-1,CrSbO3,"['Cr2O3_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-1043-1,Cr2Si2O7,"['Cr2O3_PG', 'SiO2_PG']",1000.0,0.02,BF
PG-1044-1,Cr2Sn2O7,"['Cr2O3_PG', 'SnO2_PG']",1000.0,0.02,BF
PG-1045-1,Sr2Cr2C2O9,"['Cr2O3_PG', 'SrCO3_PG']",900.0,0.02,BF
PG-1046-1,Ti2Cr2O7,"['Cr2O3_PG', 'TiO2_PG']",1100.0,0.02,BF
PG-1047-1,VCrO3,"['Cr2O3_PG', 'V2O3_PG']",1100.0,0.02,BF
PG-1048-1,VCrO4,"['Cr2O3_PG', 'V2O5_PG']",400.0,0.02,BF
PG-1141-1,Cu2Sb2O5,"['CuO_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-1144-1,CuSnO3,"['CuO_PG', 'SnO2_PG']",800.0,0.02,BF
PG-1145-1,SrCuCO4,"['CuO_PG', 'SrCO3_PG']",800.0,0.02,BF
PG-1146-1,TiCuO3,"['CuO_PG', 'TiO2_PG']",800.0,0.02,BF
PG-1147-1,V2Cu2O5,"['CuO_PG', 'V2O3_PG']",800.0,0.02,BF
PG-1148-1,V2Cu2O7,"['CuO_PG', 'V2O5_PG']",400.0,0.02,BF
PG-1241-1,Fe6Sb6O17,"['Fe3O4_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-1243-1,Fe3Si3O10,"['Fe3O4_PG', 'SiO2_PG']",1000.0,0.02,BF
PG-1244-1,Fe3Sn3O10,"['Fe3O4_PG', 'SnO2_PG']",1000.0,0.02,BF
PG-1245-1,Sr3Fe3C3O13,"['Fe3O4_PG', 'SrCO3_PG']",900.0,0.02,BF
PG-1246-1,Ti3Fe3O10,"['Fe3O4_PG', 'TiO2_PG']",1000.0,0.02,BF
PG-1247-1,V6Fe6O17,"['Fe3O4_PG', 'V2O3_PG']",1000.0,0.02,BF
PG-1248-1,V6Fe6O23,"['Fe3O4_PG', 'V2O5_PG']",400.0,0.02,BF
PG-1341-1,FeSbO3,"['Fe2O3_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-1343-1,Fe2Si2O7,"['Fe2O3_PG', 'SiO2_PG']",1000.0,0.02,BF
PG-1344-1,Fe2Sn2O7,"['Fe2O3_PG', 'SnO2_PG']",1000.0,0.02,BF
PG-1345-1,Sr2Fe2C2O9,"['Fe2O3_PG', 'SrCO3_PG']",900.0,0.02,BF
PG-1346-1,Ti2Fe2O7,"['Fe2O3_PG', 'TiO2_PG']",1000.0,0.02,BF
PG-1347-1,VFeO3,"['Fe2O3_PG', 'V2O3_PG']",1000.0,0.02,BF
PG-1348-1,VFeO4,"['Fe2O3_PG', 'V2O5_PG']",400.0,0.02,BF
PG-1441-1,Fe2Sb2H8C4O15,"['FeC2O4(H2O)2_PG', 'Sb2O3_PG']",200.0,0.02,BF
PG-1443-1,FeSiH4(CO4)2,"['FeC2O4(H2O)2_PG', 'SiO2_PG']",200.0,0.02,BF
PG-1444-1,FeSnH4(CO4)2,"['FeC2O4(H2O)2_PG', 'SnO2_PG']",200.0,0.02,BF
PG-1445-1,SrFeH4(CO3)3,"['FeC2O4(H2O)2_PG', 'SrCO3_PG']",200.0,0.02,BF
PG-1446-1,TiFeH4(CO4)2,"['FeC2O4(H2O)2_PG', 'TiO2_PG']",200.0,0.02,BF
PG-1447-1,V2Fe2H8C4O15,"['FeC2O4(H2O)2_PG', 'V2O3_PG']",200.0,0.02,BF
PG-1448-1,V2Fe2H8C4O17,"['FeC2O4(H2O)2_PG', 'V2O5_PG']",200.0,0.02,BF
PG-1541-1,GaSbO3,"['Ga2O3_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-1543-1,Ga2Si2O7,"['Ga2O3_PG', 'SiO2_PG']",1000.0,0.02,BF
PG-1544-1,Ga2Sn2O7,"['Ga2O3_PG', 'SnO2_PG']",1000.0,0.02,BF
PG-1545-1,Sr2Ga2C2O9,"['Ga2O3_PG', 'SrCO3_PG']",900.0,0.02,BF
PG-1546-1,Ti2Ga2O7,"['Ga2O3_PG', 'TiO2_PG']",1100.0,0.02,BF
PG-1547-1,VGaO3,"['Ga2O3_PG', 'V2O3_PG']",1100.0,0.02,BF
PG-1548-1,VGaO4,"['Ga2O3_PG', 'V2O5_PG']",400.0,0.02,BF
PG-1641-1,Ge2Sb2O7,"['GeO2_PG', 'Sb2O3_PG']",300.0,0.02,BF
PG-1643-1,SiGeO4,"['GeO2_PG', 'SiO2_PG']",700.0,0.02,BF
PG-1644-1,SnGeO4,"['GeO2_PG', 'SnO2_PG']",700.0,0.02,BF
PG-1645-1,SrGeCO5,"['GeO2_PG', 'SrCO3_PG']",700.0,0.02,BF
PG-1646-1,TiGeO4,"['GeO2_PG', 'TiO2_PG']",700.0,0.02,BF
PG-1647-1,V2Ge2O7,"['GeO2_PG', 'V2O3_PG']",700.0,0.02,BF
PG-1648-1,V2Ge2O9,"['GeO2_PG', 'V2O5_PG']",400.0,0.02,BF
PG-0133-1,Ag2H4NClO,"['Ag2O_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0134-1,Ag2PH6NO5,"['Ag2O_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0135-1,Na2Ag2CO4,"['Ag2O_PG', 'Na2CO3_PG']",200.0,0.02,BF
PG-0138-1,NbAgO3,"['Ag2O_PG', 'Nb2O5_PG']",200.0,0.02,BF
PG-0139-1,Ni2Ag2O3,"['Ag2O_PG', 'NiO_PG']",200.0,0.02,BF
PG-0140-1,Ag2Pb2O3,"['Ag2O_PG', 'PbO_PG']",200.0,0.02,BF
PG-0233-1,AlH7NClO3,"['Al(OH)3_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0234-1,AlPH9NO7,"['Al(OH)3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0235-1,Na2Al2H6CO9,"['Al(OH)3_PG', 'Na2CO3_PG']",200.0,0.02,BF
PG-0238-1,Nb2Al2H6O11,"['Al(OH)3_PG', 'Nb2O5_PG']",200.0,0.02,BF
PG-0239-1,AlNiH3O4,"['Al(OH)3_PG', 'NiO_PG']",200.0,0.02,BF
PG-0240-1,AlH3PbO4,"['Al(OH)3_PG', 'PbO_PG']",200.0,0.02,BF
PG-0333-1,BH7NClO3,"['B(OH)3_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0334-1,BPH9NO7,"['B(OH)3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0335-1,Na2B2H6CO9,"['B(OH)3_PG', 'Na2CO3_PG']",200.0,0.02,BF
PG-0338-1,Nb2B2H6O11,"['B(OH)3_PG', 'Nb2O5_PG']",200.0,0.02,BF
PG-0339-1,NiBH3O4,"['B(OH)3_PG', 'NiO_PG']",200.0,0.02,BF
PG-0340-1,BH3PbO4,"['B(OH)3_PG', 'PbO_PG']",200.0,0.02,BF
PG-0433-1,BaH4CNClO3,"['BaCO3_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0434-1,BaPH6CNO7,"['BaCO3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0435-1,Ba2Na2(CO3)3,"['BaCO3_PG', 'Na2CO3_PG']",400.0,0.02,BF
PG-0438-1,Ba2Nb2C2O11,"['BaCO3_PG', 'Nb2O5_PG']",400.0,0.02,BF
PG-0439-1,BaNiCO4,"['BaCO3_PG', 'NiO_PG']",400.0,0.02,BF
PG-0440-1,BaPbCO4,"['BaCO3_PG', 'PbO_PG']",400.0,0.02,BF
PG-0533-1,BaH4NClO2,"['BaO2_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0534-1,BaPH6NO6,"['BaO2_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0535-1,Ba2Na2CO7,"['BaO2_PG', 'Na2CO3_PG']",200.0,0.02,BF
PG-0538-1,Ba2Nb2O9,"['BaO2_PG', 'Nb2O5_PG']",200.0,0.02,BF
PG-0539-1,BaNiO3,"['BaO2_PG', 'NiO_PG']",200.0,0.02,BF
PG-0540-1,BaPbO3,"['BaO2_PG', 'PbO_PG']",200.0,0.02,BF
PG-0633-1,Bi2H4NClO3,"['Bi2O3_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0634-1,Bi2PH6NO7,"['Bi2O3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0635-1,Na2Bi2CO6,"['Bi2O3_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-0638-1,NbBiO4,"['Bi2O3_PG', 'Nb2O5_PG']",500.0,0.02,BF
PG-0639-1,Ni2Bi2O5,"['Bi2O3_PG', 'NiO_PG']",500.0,0.02,BF
PG-0640-1,Bi2Pb2O5,"['Bi2O3_PG', 'PbO_PG']",500.0,0.02,BF
PG-0733-1,CaH4CNClO3,"['CaCO3_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0734-1,CaPH6CNO7,"['CaCO3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0735-1,Na2Ca2(CO3)3,"['CaCO3_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-0738-1,Ca2Nb2C2O11,"['CaCO3_PG', 'Nb2O5_PG']",500.0,0.02,BF
PG-0739-1,CaNiCO4,"['CaCO3_PG', 'NiO_PG']",500.0,0.02,BF
PG-0740-1,CaPbCO4,"['CaCO3_PG', 'PbO_PG']",500.0,0.02,BF
PG-0833-1,CoH4NClO,"['CoO_PG', 'NH4Cl_PG']",200.0,0.02,BF
PG-0834-1,CoPH6NO5,"['CoO_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0835-1,Na2Co2CO5,"['CoO_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-0838-1,Nb2Co2O7,"['CoO_PG', 'Nb2O5_PG']",900.0,0.02,BF
PG-0839-1,CoNiO2,"['CoO_PG', 'NiO_PG']",1100.0,0.02,BF
PG-3334-1,PH10N2ClO4,"['NH4Cl_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-3335-1,Na2H4CNClO3,"['NH4Cl_PG', 'Na2CO3_PG']",200.0,0.02,BF
PG-3338-1,Nb2H4NClO5,"['NH4Cl_PG', 'Nb2O5_PG']",200.0,0.02,BF
PG-3339-1,NiH4NClO,"['NH4Cl_PG', 'NiO_PG']",200.0,0.02,BF
PG-3340-1,H4PbNClO,"['NH4Cl_PG', 'PbO_PG']",200.0,0.02,BF
PG-3440-1,PH6PbNO5,"['NH4H2PO4_PG', 'PbO_PG']",200.0,0.02,BF
PG-3534-1,Na2PH6CNO7,"['Na2CO3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-3538-1,Na2Nb2CO8,"['Na2CO3_PG', 'Nb2O5_PG']",500.0,0.02,BF
PG-3539-1,Na2Ni2CO5,"['Na2CO3_PG', 'NiO_PG']",500.0,0.02,BF
PG-3540-1,Na2Pb2CO5,"['Na2CO3_PG', 'PbO_PG']",500.0,0.02,BF
PG-3834-1,Nb2PH6NO9,"['Nb2O5_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-3839-1,Nb2Ni2O7,"['Nb2O5_PG', 'NiO_PG']",900.0,0.02,BF
PG-3840-1,Nb2Pb2O7,"['Nb2O5_PG', 'PbO_PG']",500.0,0.02,BF
PG-0149-1,Ag2W2O7,"['Ag2O_PG', 'WO3_PG']",200.0,0.02,BF
PG-0150-1,YAgO2,"['Ag2O_PG', 'Y2O3_PG']",200.0,0.02,BF
PG-0151-1,Zn2Ag2O3,"['Ag2O_PG', 'ZnO_PG']",200.0,0.02,BF
PG-0152-1,Zr2Ag2O5,"['Ag2O_PG', 'ZrO2_PG']",200.0,0.02,BF
PG-0249-1,AlH3WO6,"['Al(OH)3_PG', 'WO3_PG']",200.0,0.02,BF
PG-0250-1,Y2Al2(H2O3)3,"['Al(OH)3_PG', 'Y2O3_PG']",200.0,0.02,BF
PG-0251-1,AlZnH3O4,"['Al(OH)3_PG', 'ZnO_PG']",200.0,0.02,BF
PG-0252-1,ZrAlH3O5,"['Al(OH)3_PG', 'ZrO2_PG']",200.0,0.02,BF
PG-0349-1,BH3WO6,"['B(OH)3_PG', 'WO3_PG']",200.0,0.02,BF
PG-0350-1,Y2B2(H2O3)3,"['B(OH)3_PG', 'Y2O3_PG']",200.0,0.02,BF
PG-0351-1,ZnBH3O4,"['B(OH)3_PG', 'ZnO_PG']",200.0,0.02,BF
PG-0352-1,ZrBH3O5,"['B(OH)3_PG', 'ZrO2_PG']",200.0,0.02,BF
PG-0449-1,BaWCO6,"['BaCO3_PG', 'WO3_PG']",400.0,0.02,BF
PG-0450-1,Ba2Y2C2O9,"['BaCO3_PG', 'Y2O3_PG']",400.0,0.02,BF
PG-0451-1,BaZnCO4,"['BaCO3_PG', 'ZnO_PG']",400.0,0.02,BF
PG-0549-1,BaWO5,"['BaO2_PG', 'WO3_PG']",200.0,0.02,BF
PG-0550-1,Ba2Y2O7,"['BaO2_PG', 'Y2O3_PG']",200.0,0.02,BF
PG-0551-1,BaZnO3,"['BaO2_PG', 'ZnO_PG']",200.0,0.02,BF
PG-0552-1,BaZrO4,"['BaO2_PG', 'ZrO2_PG']",200.0,0.02,BF
PG-0649-1,Bi2W2O9,"['Bi2O3_PG', 'WO3_PG']",500.0,0.02,BF
PG-0650-1,YBiO3,"['Bi2O3_PG', 'Y2O3_PG']",500.0,0.02,BF
PG-0652-1,Zr2Bi2O7,"['Bi2O3_PG', 'ZrO2_PG']",500.0,0.02,BF
PG-0749-1,CaWCO6,"['CaCO3_PG', 'WO3_PG']",500.0,0.02,BF
PG-0750-1,Ca2Y2C2O9,"['CaCO3_PG', 'Y2O3_PG']",500.0,0.02,BF
PG-0751-1,CaZnCO4,"['CaCO3_PG', 'ZnO_PG']",500.0,0.02,BF
PG-0752-1,CaZrCO5,"['CaCO3_PG', 'ZrO2_PG']",500.0,0.02,BF
PG-0849-1,CoWO4,"['CoO_PG', 'WO3_PG']",900.0,0.02,BF
PG-0850-1,Y2Co2O5,"['CoO_PG', 'Y2O3_PG']",1100.0,0.02,BF
PG-0851-1,ZnCoO2,"['CoO_PG', 'ZnO_PG']",1100.0,0.02,BF
PG-0852-1,ZrCoO3,"['CoO_PG', 'ZrO2_PG']",1100.0,0.02,BF
PG-0925-1,Mg3Co3O7,"['Co3O4_PG', 'MgO_PG']",500.0,0.02,BF
PG-0926-1,Mn3Co3O7,"['Co3O4_PG', 'MnO_PG']",500.0,0.02,BF
PG-0927-1,Mn3Co3O8,"['Co3O4_PG', 'Mn3O4_PG']",500.0,0.02,BF
PG-0928-1,Mn6Co6O17,"['Co3O4_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-0929-1,Mn3Co3O10,"['Co3O4_PG', 'MnO2_PG']",300.0,0.02,BF
PG-0930-1,Co3Mo3O13,"['Co3O4_PG', 'MoO3_PG']",400.0,0.02,BF
PG-0931-1,Co3PH9(NO4)2,"['Co3O4_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-0934-1,Co3PH6NO8,"['Co3O4_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-0935-1,Na6Co6C3O17,"['Co3O4_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-0938-1,Nb6Co6O23,"['Co3O4_PG', 'Nb2O5_PG']",500.0,0.02,BF
PG-0939-1,Co3Ni3O7,"['NiO_PG', 'Co3O4_PG']",500.0,0.02,BF
PG-0949-1,Co3W3O13,"['Co3O4_PG', 'WO3_PG']",500.0,0.02,BF
PG-0950-1,Y6Co6O17,"['Co3O4_PG', 'Y2O3_PG']",500.0,0.02,BF
PG-0952-1,Zr3Co3O10,"['Co3O4_PG', 'ZrO2_PG']",500.0,0.02,BF
PG-1025-1,Mg2Cr2O5,"['Cr2O3_PG', 'MgO_PG']",1100.0,0.02,BF
PG-1026-1,Mn2Cr2O5,"['Cr2O3_PG', 'MnO_PG']",1100.0,0.02,BF
PG-1027-1,Mn6Cr6O17,"['Cr2O3_PG', 'Mn3O4_PG']",1000.0,0.02,BF
PG-1028-1,MnCrO3,"['Cr2O3_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1029-1,Mn2Cr2O7,"['Cr2O3_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1030-1,Cr2Mo2O9,"['Cr2O3_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1031-1,Cr2PH9N2O7,"['Cr2O3_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1034-1,Cr2PH6NO7,"['Cr2O3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1038-1,NbCrO4,"['Cr2O3_PG', 'Nb2O5_PG']",900.0,0.02,BF
PG-1039-1,Cr2Ni2O5,"['Cr2O3_PG', 'NiO_PG']",1100.0,0.02,BF
PG-1040-1,Cr2Pb2O5,"['Cr2O3_PG', 'PbO_PG']",500.0,0.02,BF
PG-1049-1,Cr2W2O9,"['Cr2O3_PG', 'WO3_PG']",900.0,0.02,BF
PG-1050-1,YCrO3,"['Cr2O3_PG', 'Y2O3_PG']",1100.0,0.02,BF
PG-1051-1,Zn2Cr2O5,"['Cr2O3_PG', 'ZnO_PG']",1100.0,0.02,BF
PG-1052-1,Zr2Cr2O7,"['Cr2O3_PG', 'ZrO2_PG']",1100.0,0.02,BF
PG-1125-1,MgCuO2,"['CuO_PG', 'MgO_PG']",800.0,0.02,BF
PG-1126-1,MnCuO2,"['CuO_PG', 'MnO_PG']",800.0,0.02,BF
PG-1127-1,Mn3Cu3O7,"['CuO_PG', 'Mn3O4_PG']",800.0,0.02,BF
PG-1128-1,Mn2Cu2O5,"['CuO_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1129-1,MnCuO3,"['CuO_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1130-1,CuMoO4,"['CuO_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1131-1,CuPH9N2O5,"['CuO_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1134-1,CuPH6NO5,"['CuO_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1135-1,Na2Cu2CO5,"['CuO_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-1138-1,Nb2Cu2O7,"['CuO_PG', 'Nb2O5_PG']",800.0,0.02,BF
PG-1139-1,CuNiO2,"['CuO_PG', 'NiO_PG']",800.0,0.02,BF
PG-1149-1,CuWO4,"['CuO_PG', 'WO3_PG']",800.0,0.02,BF
PG-1150-1,Y2Cu2O5,"['CuO_PG', 'Y2O3_PG']",800.0,0.02,BF
PG-1151-1,ZnCuO2,"['CuO_PG', 'ZnO_PG']",800.0,0.02,BF
PG-1152-1,ZrCuO3,"['CuO_PG', 'ZrO2_PG']",800.0,0.02,BF
PG-1225-1,Mg3Fe3O7,"['Fe3O4_PG', 'MgO_PG']",1000.0,0.02,BF
PG-1226-1,Mn3Fe3O7,"['Fe3O4_PG', 'MnO_PG']",1000.0,0.02,BF
PG-1227-1,Mn3Fe3O8,"['Fe3O4_PG', 'Mn3O4_PG']",1000.0,0.02,BF
PG-1228-1,Mn6Fe6O17,"['Fe3O4_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1229-1,Mn3Fe3O10,"['Fe3O4_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1230-1,Fe3Mo3O13,"['Fe3O4_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1231-1,Fe3PH9(NO4)2,"['Fe3O4_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1234-1,Fe3PH6NO8,"['Fe3O4_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1235-1,Na6Fe6C3O17,"['Fe3O4_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-1238-1,Nb6Fe6O23,"['Fe3O4_PG', 'Nb2O5_PG']",900.0,0.02,BF
PG-1239-1,Fe3Ni3O7,"['Fe3O4_PG', 'NiO_PG']",1000.0,0.02,BF
PG-1249-1,Fe3W3O13,"['Fe3O4_PG', 'WO3_PG']",900.0,0.02,BF
PG-1250-1,Y6Fe6O17,"['Fe3O4_PG', 'Y2O3_PG']",1000.0,0.02,BF
PG-1251-1,Zn3Fe3O7,"['Fe3O4_PG', 'ZnO_PG']",1000.0,0.02,BF
PG-1252-1,Zr3Fe3O10,"['Fe3O4_PG', 'ZrO2_PG']",1000.0,0.02,BF
PG-1325-1,Mg2Fe2O5,"['Fe2O3_PG', 'MgO_PG']",1000.0,0.02,BF
PG-1326-1,Mn2Fe2O5,"['Fe2O3_PG', 'MnO_PG']",1000.0,0.02,BF
PG-1327-1,Mn6Fe6O17,"['Fe2O3_PG', 'Mn3O4_PG']",1000.0,0.02,BF
PG-1328-1,MnFeO3,"['Fe2O3_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1329-1,Mn2Fe2O7,"['Fe2O3_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1330-1,Fe2Mo2O9,"['Fe2O3_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1331-1,Fe2PH9N2O7,"['Fe2O3_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
