Name,Target,Precursors,Temperature (C),Dwell Duration (h),Furnace
PG-1334-1,Fe2PH6NO7,"['Fe2O3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1335-1,Na2Fe2CO6,"['Fe2O3_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-1338-1,NbFeO4,"['Fe2O3_PG', 'Nb2O5_PG']",900.0,0.02,BF
PG-1339-1,Fe2Ni2O5,"['Fe2O3_PG', 'NiO_PG']",1000.0,0.02,BF
PG-1340-1,Fe2Pb2O5,"['Fe2O3_PG', 'PbO_PG']",500.0,0.02,BF
PG-1349-1,Fe2W2O9,"['Fe2O3_PG', 'WO3_PG']",900.0,0.02,BF
PG-1350-1,YFeO3,"['Fe2O3_PG', 'Y2O3_PG']",1000.0,0.02,BF
PG-1351-1,Zn2Fe2O5,"['Fe2O3_PG', 'ZnO_PG']",1000.0,0.02,BF
PG-1352-1,Zr2Fe2O7,"['Fe2O3_PG', 'ZrO2_PG']",1000.0,0.02,BF
PG-1425-1,MgFeH4C2O7,"['FeC2O4(H2O)2_PG', 'MgO_PG']",200.0,0.02,BF
PG-1426-1,MnFeH4C2O7,"['FeC2O4(H2O)2_PG', 'MnO_PG']",200.0,0.02,BF
PG-1427-1,Mn3Fe3H12(C3O11)2,"['FeC2O4(H2O)2_PG', 'Mn3O4_PG']",200.0,0.02,BF
PG-1428-1,Mn2Fe2H8C4O15,"['FeC2O4(H2O)2_PG', 'Mn2O3_PG']",200.0,0.02,BF
PG-1429-1,MnFeH4(CO4)2,"['FeC2O4(H2O)2_PG', 'MnO2_PG']",200.0,0.02,BF
PG-1430-1,FeMoH4C2O9,"['FeC2O4(H2O)2_PG', 'MoO3_PG']",200.0,0.02,BF
PG-1431-1,FePH13C2(NO5)2,"['FeC2O4(H2O)2_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1434-1,FePH10C2NO10,"['FeC2O4(H2O)2_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1435-1,Na2Fe2H8(CO3)5,"['FeC2O4(H2O)2_PG', 'Na2CO3_PG']",200.0,0.02,BF
PG-1438-1,Nb2Fe2H8C4O17,"['FeC2O4(H2O)2_PG', 'Nb2O5_PG']",200.0,0.02,BF
PG-1439-1,FeNiH4C2O7,"['FeC2O4(H2O)2_PG', 'NiO_PG']",200.0,0.02,BF
PG-1440-1,FeH4PbC2O7,"['FeC2O4(H2O)2_PG', 'PbO_PG']",200.0,0.02,BF
PG-1449-1,FeH4WC2O9,"['FeC2O4(H2O)2_PG', 'WO3_PG']",200.0,0.02,BF
PG-1450-1,Y2Fe2H8C4O15,"['FeC2O4(H2O)2_PG', 'Y2O3_PG']",200.0,0.02,BF
PG-1451-1,ZnFeH4C2O7,"['FeC2O4(H2O)2_PG', 'ZnO_PG']",200.0,0.02,BF
PG-1452-1,ZrFeH4(CO4)2,"['FeC2O4(H2O)2_PG', 'ZrO2_PG']",200.0,0.02,BF
PG-1525-1,Mg2Ga2O5,"['Ga2O3_PG', 'MgO_PG']",1100.0,0.02,BF
PG-1526-1,Mn2Ga2O5,"['Ga2O3_PG', 'MnO_PG']",1100.0,0.02,BF
PG-1527-1,Mn6Ga6O17,"['Ga2O3_PG', 'Mn3O4_PG']",1000.0,0.02,BF
PG-1528-1,MnGaO3,"['Ga2O3_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1529-1,Mn2Ga2O7,"['Ga2O3_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1530-1,Ga2Mo2O9,"['Ga2O3_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1531-1,Ga2PH9N2O7,"['Ga2O3_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1534-1,Ga2PH6NO7,"['Ga2O3_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1535-1,Na2Ga2CO6,"['Ga2O3_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-1538-1,NbGaO4,"['Ga2O3_PG', 'Nb2O5_PG']",900.0,0.02,BF
PG-1539-1,Ga2Ni2O5,"['Ga2O3_PG', 'NiO_PG']",1100.0,0.02,BF
PG-1549-1,Ga2W2O9,"['Ga2O3_PG', 'WO3_PG']",900.0,0.02,BF
PG-1550-1,YGaO3,"['Ga2O3_PG', 'Y2O3_PG']",1100.0,0.02,BF
PG-1551-1,Zn2Ga2O5,"['Ga2O3_PG', 'ZnO_PG']",1100.0,0.02,BF
PG-1552-1,Zr2Ga2O7,"['Ga2O3_PG', 'ZrO2_PG']",1100.0,0.02,BF
PG-1625-1,MgGeO3,"['GeO2_PG', 'MgO_PG']",700.0,0.02,BF
PG-1626-1,MnGeO3,"['GeO2_PG', 'MnO_PG']",700.0,0.02,BF
PG-1627-1,Mn3Ge3O10,"['GeO2_PG', 'Mn3O4_PG']",700.0,0.02,BF
PG-1628-1,Mn2Ge2O7,"['GeO2_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1629-1,MnGeO4,"['GeO2_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1630-1,GeMoO5,"['GeO2_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1631-1,GePH9(NO3)2,"['GeO2_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1634-1,GePH6NO6,"['GeO2_PG', 'NH4H2PO4_PG']",200.0,0.02,BF
PG-1635-1,Na2Ge2CO7,"['GeO2_PG', 'Na2CO3_PG']",500.0,0.02,BF
PG-1638-1,Nb2Ge2O9,"['GeO2_PG', 'Nb2O5_PG']",700.0,0.02,BF
PG-1639-1,NiGeO3,"['GeO2_PG', 'NiO_PG']",700.0,0.02,BF
PG-1640-1,GePbO3,"['GeO2_PG', 'PbO_PG']",500.0,0.02,BF
PG-1649-1,GeWO5,"['GeO2_PG', 'WO3_PG']",700.0,0.02,BF
PG-1650-1,Y2Ge2O7,"['GeO2_PG', 'Y2O3_PG']",700.0,0.02,BF
PG-1651-1,ZnGeO3,"['GeO2_PG', 'ZnO_PG']",700.0,0.02,BF
PG-1652-1,ZrGeO4,"['GeO2_PG', 'ZrO2_PG']",700.0,0.02,BF
PG-4950-1,Y2W2O9,"['WO3_PG', 'Y2O3_PG']",900.0,0.02,BF
PG-4951-1,ZnWO4,"['WO3_PG', 'ZnO_PG']",900.0,0.02,BF
PG-4952-1,ZrWO5,"['WO3_PG', 'ZrO2_PG']",900.0,0.02,BF
PG-5051-1,Y2Zn2O5,"['Y2O3_PG', 'ZnO_PG']",1100.0,0.02,BF
PG-5052-1,Y2Zr2O7,"['Y2O3_PG', 'ZrO2_PG']",1100.0,0.02,BF
PG-5152-1,ZrZnO3,"['ZnO_PG', 'ZrO2_PG']",1100.0,0.02,BF
PG-4149-1,Sb2W2O9,"['Sb2O3_PG', 'WO3_PG']",300.0,0.02,BF
PG-4150-1,YSbO3,"['Sb2O3_PG', 'Y2O3_PG']",300.0,0.02,BF
PG-4151-1,Zn2Sb2O5,"['Sb2O3_PG', 'ZnO_PG']",300.0,0.02,BF
PG-4152-1,Zr2Sb2O7,"['Sb2O3_PG', 'ZrO2_PG']",300.0,0.02,BF
PG-4350-1,Y2Si2O7,"['SiO2_PG', 'Y2O3_PG']",1000.0,0.02,BF
PG-4351-1,ZnSiO3,"['SiO2_PG', 'ZnO_PG']",1000.0,0.02,BF
PG-4352-1,ZrSiO4,"['SiO2_PG', 'ZrO2_PG']",1000.0,0.02,BF
PG-4451-1,ZnSnO3,"['SnO2_PG', 'ZnO_PG']",1000.0,0.02,BF
PG-4452-1,ZrSnO4,"['SnO2_PG', 'ZrO2_PG']",1000.0,0.02,BF
PG-4650-1,Y2Ti2O7,"['TiO2_PG', 'Y2O3_PG']",1100.0,0.02,BF
PG-4652-1,ZrTiO4,"['TiO2_PG', 'ZrO2_PG']",1100.0,0.02,BF
PG-4849-1,V2W2O11,"['V2O5_PG', 'WO3_PG']",400.0,0.02,BF
PG-4850-1,YVO4,"['V2O5_PG', 'Y2O3_PG']",400.0,0.02,BF
PG-4851-1,V2Zn2O7,"['V2O5_PG', 'ZnO_PG']",400.0,0.02,BF
PG-4852-1,Zr2V2O9,"['V2O5_PG', 'ZrO2_PG']",400.0,0.02,BF
PG-3441-1,V2Pb2O7,"['NH4H2PO4_PG', 'Sb2O3_PG']",200.0,0.02,BF
PG-3541-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",300.0,0.02,BF
PG-3543-1,V2Pb2O7,"['Na2CO3_PG', 'SiO2_PG']",500.0,0.02,BF
PG-3544-1,V2Pb2O7,"['Na2CO3_PG', 'SnO2_PG']",500.0,0.02,BF
PG-3545-1,ZrPbO3,"['Na2CO3_PG', 'SrCO3_PG']",500.0,0.02,BF
PG-3546-1,V2Pb2O7,"['Na2CO3_PG', 'TiO2_PG']",500.0,0.02,BF
PG-3841-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",300.0,0.02,BF
PG-3844-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",900.0,0.02,BF
PG-3846-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",900.0,0.02,BF
PG-3847-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",900.0,0.02,BF
PG-3848-1,V2Pb2O7,"['Nb2O5_PG', 'V2O5_PG']",400.0,0.02,BF
PG-3941-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",300.0,0.02,BF
PG-3943-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",1000.0,0.02,BF
PG-3945-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",900.0,0.02,BF
PG-3948-1,V2Pb2O7,"['NiO_PG', 'V2O5_PG']",400.0,0.02,BF
PG-4041-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",300.0,0.02,BF
PG-4043-1,ZrPbO3,"['PbO_PG', 'SiO2_PG']",500.0,0.02,BF
PG-4046-1,ZrPbO3,"['PbO_PG', 'TiO2_PG']",500.0,0.02,BF
PG-4047-1,ZrPbO3,"['PbO_PG', 'V2O3_PG']",500.0,0.02,BF
PG-4048-1,V2Pb2O7,"['PbO_PG', 'V2O5_PG']",400.0,0.02,BF
PG-3450-1,ZrPbO3,"['NH4H2PO4_PG', 'Y2O3_PG']",200.0,0.02,BF
PG-3549-1,ZrPbO3,"['Na2CO3_PG', 'WO3_PG']",500.0,0.02,BF
PG-3550-1,ZrPbO3,"['Na2CO3_PG', 'Y2O3_PG']",500.0,0.02,BF
PG-0117-1,Hf2Ag2O5,"['Ag2O_PG', 'HfO2_PG']",200.0,0.02,BF
PG-0119-1,K4Ag4H6C2O11,"['Ag2O_PG', 'K2CO3(H2O)1.5_PG']",200.0,0.02,BF
PG-0121-1,La2Ag2H6O7,"['Ag2O_PG', 'La(OH)3_PG']",200.0,0.02,BF
PG-0122-1,Li2Ag2CO4,"['Li2CO3_PG', 'Ag2O_PG']",200.0,0.02,BF
PG-0124-1,Li2Ag2H6O5,"['Ag2O_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0217-1,HfAlH3O5,"['Al(OH)3_PG', 'HfO2_PG']",200.0,0.02,BF
PG-0218-1,Al2In2(H2O3)3,"['Al(OH)3_PG', 'In2O3_PG']",200.0,0.02,BF
PG-0219-1,K4Al4H18C2O21,"['Al(OH)3_PG', 'K2CO3(H2O)1.5_PG']",200.0,0.02,BF
PG-0220-1,KAlPH5O7,"['Al(OH)3_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0221-1,LaAl(HO)6,"['Al(OH)3_PG', 'La(OH)3_PG']",200.0,0.02,BF
PG-0222-1,Li2Al2H6CO9,"['Al(OH)3_PG', 'Li2CO3_PG']",200.0,0.02,BF
PG-0224-1,LiAlH6O5,"['Al(OH)3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0318-1,In2B2(H2O3)3,"['B(OH)3_PG', 'In2O3_PG']",200.0,0.02,BF
PG-0319-1,K4B4H18C2O21,"['B(OH)3_PG', 'K2CO3(H2O)1.5_PG']",200.0,0.02,BF
PG-0320-1,KBPH5O7,"['B(OH)3_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0322-1,Li2B2H6CO9,"['B(OH)3_PG', 'Li2CO3_PG']",200.0,0.02,BF
PG-0324-1,LiBH6O5,"['B(OH)3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0417-1,BaHfCO5,"['BaCO3_PG', 'HfO2_PG']",400.0,0.02,BF
PG-0419-1,K4Ba4H6(C2O7)3,"['BaCO3_PG', 'K2CO3(H2O)1.5_PG']",400.0,0.02,BF
PG-0420-1,KBaPH2CO7,"['BaCO3_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0422-1,Ba2Li2(CO3)3,"['BaCO3_PG', 'Li2CO3_PG']",400.0,0.02,BF
PG-0424-1,BaLiH3CO5,"['BaCO3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0518-1,Ba2In2O7,"['BaO2_PG', 'In2O3_PG']",200.0,0.02,BF
PG-0520-1,KBaP(HO3)2,"['BaO2_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0521-1,BaLaH3O5,"['BaO2_PG', 'La(OH)3_PG']",200.0,0.02,BF
PG-0522-1,Ba2Li2CO7,"['BaO2_PG', 'Li2CO3_PG']",200.0,0.02,BF
PG-0524-1,BaLiH3O4,"['BaO2_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0617-1,Hf2Bi2O7,"['Bi2O3_PG', 'HfO2_PG']",500.0,0.02,BF
PG-0618-1,InBiO3,"['Bi2O3_PG', 'In2O3_PG']",500.0,0.02,BF
PG-0620-1,K2Bi2P2H4O11,"['Bi2O3_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0621-1,La2Bi2(H2O3)3,"['Bi2O3_PG', 'La(OH)3_PG']",200.0,0.02,BF
PG-0624-1,Li2Bi2H6O7,"['Bi2O3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0717-1,CaHfCO5,"['CaCO3_PG', 'HfO2_PG']",500.0,0.02,BF
PG-0718-1,Ca2In2C2O9,"['CaCO3_PG', 'In2O3_PG']",500.0,0.02,BF
PG-0720-1,KCaPH2CO7,"['CaCO3_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0722-1,Li2Ca2(CO3)3,"['CaCO3_PG', 'Li2CO3_PG']",400.0,0.02,BF
PG-0724-1,LiCaH3CO5,"['CaCO3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-0818-1,In2Co2O5,"['CoO_PG', 'In2O3_PG']",1100.0,0.02,BF
PG-0820-1,KCoPH2O5,"['CoO_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-0822-1,Li2Co2CO5,"['CoO_PG', 'Li2CO3_PG']",400.0,0.02,BF
PG-0824-1,LiCo(HO)3,"['CoO_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-1718-1,Hf2In2O7,"['HfO2_PG', 'In2O3_PG']",1100.0,0.02,BF
PG-1719-1,K4Hf4H6C2O17,"['HfO2_PG', 'K2CO3(H2O)1.5_PG']",500.0,0.02,BF
PG-1720-1,KHfP(HO3)2,"['HfO2_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-1722-1,Li2Hf2CO7,"['HfO2_PG', 'Li2CO3_PG']",400.0,0.02,BF
PG-1724-1,LiHfH3O4,"['HfO2_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-1819-1,K4In4H6C2O15,"['In2O3_PG', 'K2CO3(H2O)1.5_PG']",500.0,0.02,BF
PG-1820-1,K2In2P2H4O11,"['In2O3_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-1821-1,La2In2(H2O3)3,"['In2O3_PG', 'La(OH)3_PG']",200.0,0.02,BF
PG-1822-1,Li2In2CO6,"['In2O3_PG', 'Li2CO3_PG']",400.0,0.02,BF
PG-1824-1,Li2In2H6O7,"['In2O3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-1920-1,K8P4H14C2O25,"['K2CO3(H2O)1.5_PG', 'KH2PO4_PG']",200.0,0.02,BF
PG-1922-1,K4Li4H6C4O15,"['K2CO3(H2O)1.5_PG', 'Li2CO3_PG']",400.0,0.02,BF
PG-1924-1,K4Li4H18C2O17,"['K2CO3(H2O)1.5_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-2022-1,K2Li2P2H4CO11,"['KH2PO4_PG', 'Li2CO3_PG']",200.0,0.02,BF
PG-2024-1,KLiPH5O6,"['KH2PO4_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-2122-1,Li2La2H6CO9,"['La(OH)3_PG', 'Li2CO3_PG']",200.0,0.02,BF
PG-2224-1,Li4H6CO7,"['Li2CO3_PG', 'LiOH(H2O)_PG']",200.0,0.02,BF
PG-1725-1,HfMgO3,"['HfO2_PG', 'MgO_PG']",1100.0,0.02,BF
PG-1726-1,HfMnO3,"['HfO2_PG', 'MnO_PG']",1100.0,0.02,BF
PG-1727-1,Hf3Mn3O10,"['HfO2_PG', 'Mn3O4_PG']",1000.0,0.02,BF
PG-1728-1,Hf2Mn2O7,"['HfO2_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1729-1,HfMnO4,"['HfO2_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1730-1,HfMoO5,"['HfO2_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1731-1,HfPH9(NO3)2,"['HfO2_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1825-1,Mg2In2O5,"['In2O3_PG', 'MgO_PG']",1100.0,0.02,BF
PG-1826-1,Mn2In2O5,"['In2O3_PG', 'MnO_PG']",1100.0,0.02,BF
PG-1827-1,Mn6In6O17,"['In2O3_PG', 'Mn3O4_PG']",1000.0,0.02,BF
PG-1829-1,Mn2In2O7,"['In2O3_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1830-1,In2Mo2O9,"['In2O3_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1831-1,In2PH9N2O7,"['In2O3_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-1925-1,K4Mg4H6C2O13,"['K2CO3(H2O)1.5_PG', 'MgO_PG']",500.0,0.02,BF
PG-1926-1,K4Mn4H6C2O13,"['K2CO3(H2O)1.5_PG', 'MnO_PG']",500.0,0.02,BF
PG-1927-1,K12Mn12H18C6O43,"['K2CO3(H2O)1.5_PG', 'Mn3O4_PG']",500.0,0.02,BF
PG-1928-1,K4Mn4H6C2O15,"['K2CO3(H2O)1.5_PG', 'Mn2O3_PG']",500.0,0.02,BF
PG-1929-1,K4Mn4H6C2O17,"['K2CO3(H2O)1.5_PG', 'MnO2_PG']",300.0,0.02,BF
PG-1930-1,K4Mo4H6C2O21,"['K2CO3(H2O)1.5_PG', 'MoO3_PG']",400.0,0.02,BF
PG-1931-1,K4PH15C2N2O13,"['K2CO3(H2O)1.5_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-2025-1,KMgPH2O5,"['KH2PO4_PG', 'MgO_PG']",200.0,0.02,BF
PG-2026-1,KMnPH2O5,"['KH2PO4_PG', 'MnO_PG']",200.0,0.02,BF
PG-2027-1,K3Mn3P3(H3O8)2,"['KH2PO4_PG', 'Mn3O4_PG']",200.0,0.02,BF
PG-2028-1,K2Mn2P2H4O11,"['KH2PO4_PG', 'Mn2O3_PG']",200.0,0.02,BF
PG-2029-1,KMnP(HO3)2,"['KH2PO4_PG', 'MnO2_PG']",200.0,0.02,BF
PG-2030-1,KMoPH2O7,"['KH2PO4_PG', 'MoO3_PG']",200.0,0.02,BF
PG-2031-1,KP2H11(NO4)2,"['KH2PO4_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-2125-1,LaMgH3O4,"['La(OH)3_PG', 'MgO_PG']",200.0,0.02,BF
PG-2126-1,LaMnH3O4,"['La(OH)3_PG', 'MnO_PG']",200.0,0.02,BF
PG-2127-1,La3Mn3H9O13,"['La(OH)3_PG', 'Mn3O4_PG']",200.0,0.02,BF
PG-2128-1,La2Mn2(H2O3)3,"['La(OH)3_PG', 'Mn2O3_PG']",200.0,0.02,BF
PG-2129-1,LaMnH3O5,"['La(OH)3_PG', 'MnO2_PG']",200.0,0.02,BF
PG-2130-1,LaMo(HO2)3,"['La(OH)3_PG', 'MoO3_PG']",200.0,0.02,BF
PG-2131-1,LaPH12N2O7,"['La(OH)3_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-2225-1,Li2Mg2CO5,"['Li2CO3_PG', 'MgO_PG']",400.0,0.02,BF
PG-2226-1,Li2Mn2CO5,"['Li2CO3_PG', 'MnO_PG']",400.0,0.02,BF
PG-2227-1,Li6Mn6C3O17,"['Li2CO3_PG', 'Mn3O4_PG']",400.0,0.02,BF
PG-2228-1,Li2Mn2CO6,"['Li2CO3_PG', 'Mn2O3_PG']",400.0,0.02,BF
PG-2229-1,Li2Mn2CO7,"['Li2CO3_PG', 'MnO2_PG']",300.0,0.02,BF
PG-2231-1,Li2PH9CN2O7,"['Li2CO3_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
PG-2425-1,LiMg(HO)3,"['LiOH(H2O)_PG', 'MgO_PG']",200.0,0.02,BF
PG-2426-1,LiMn(HO)3,"['LiOH(H2O)_PG', 'MnO_PG']",200.0,0.02,BF
PG-2427-1,Li3Mn3H9O10,"['LiOH(H2O)_PG', 'Mn3O4_PG']",200.0,0.02,BF
PG-2428-1,Li2Mn2H6O7,"['LiOH(H2O)_PG', 'Mn2O3_PG']",200.0,0.02,BF
PG-2429-1,LiMnH3O4,"['LiOH(H2O)_PG', 'MnO2_PG']",200.0,0.02,BF
PG-2430-1,LiMoH3O5,"['LiOH(H2O)_PG', 'MoO3_PG']",200.0,0.02,BF
PG-2431-1,LiPH12(NO3)2,"['LiOH(H2O)_PG', '(NH4)2HPO4_PG']",200.0,0.02,BF
